city,lat,lng
"Blaine, Minnesota",45.1607987,-93.23494889999999
"Brooklyn Park, Minnesota",45.0941315,-93.3563405
"Browerville, Minnesota",46.0857974,-94.8658555
"Champlin, Minnesota",45.1888539,-93.39745370000001
"Circle Pines, Minnesota",45.1485771,-93.15161239999999
"Coon Rapids, Minnesota",45.1732394,-93.30300629999999
"Eden Prairie, Minnesota",44.8546856,-93.47078599999999
"Golden Valley, Minnesota",44.9917149,-93.3600034
"Maple Grove, Minnesota",45.0724642,-93.4557877
"Minneapolis, Minnesota",44.977753,-93.2650108
"Minnetonka, Minnesota",44.9211836,-93.4687489
"New Hope, Minnesota",45.0380201,-93.3866185
"Otsego, Minnesota",45.2741314,-93.5913501
"Pelican Rapids, Minnesota",46.57079239999999,-96.08311239999999
"Plymouth, Minnesota",45.0105194,-93.4555093
"Ramsey, Minnesota",45.2611,-93.45
"Saint Louis Park, Minnesota",44.9597376,-93.3702186
"Savage, Minnesota",44.7647329,-93.3591147
"Shakopee, Minnesota",44.7973962,-93.5272861
"Roseville, Minnesota",45.0060767,-93.15661070000002
"Saint Paul, Minnesota",44.9537029,-93.0899578
"Bloomington, Minnesota",44.840798,-93.2982799
"Fridley, Minnesota",45.0860765,-93.2632821
"Rochester, Minnesota",44.0121221,-92.4801989
"Apple Valley, Minnesota",44.7319094,-93.21772000000001
"Edina, Minnesota",44.8896866,-93.3499489
"Farmington, Minnesota",44.6402434,-93.1435497
"Fulda, Minnesota",43.8705185,-95.60028559999999
"Inver Grove Heights, Minnesota",44.8480218,-93.04271530000001
"Maplewood, Minnesota",44.9530215,-92.9952153
"Shoreview, Minnesota",45.0791325,-93.14716670000001
"Worthington, Minnesota",43.6210985,-95.59414360000001
"Lansing, Minnesota",43.7452402,-92.9701918
"Excelsior, Minnesota",44.9032963,-93.5663455
"Hopkins, Minnesota",44.9260794,-93.4044187
"Eagan, Minnesota",44.8041322,-93.1668858
"Falcon Heights, Minnesota",44.99163230000001,-93.166333
"Saint Anthony, Minnesota",45.0205565,-93.2179335
"Woodbury, Minnesota",44.9238552,-92.9593797
"Brooklyn, Minnesota",45.0941315,-93.3563405
"Brooklyn Center, Minnesota",45.076076,-93.3327283
"Chaska, Minnesota",44.7893446,-93.60183889999999
"Columbia Heights, Minnesota",45.0481968,-93.2474098
"Cottage Grove, Minnesota",44.8277446,-92.9438218
"Crystal, Minnesota",45.0327425,-93.3602286
"Fairbault, Minnesota",44.2949636,-93.268827
"Faribault, Minnesota",44.2949636,-93.268827
"Grove Heights, Minnesota",44.8480218,-93.04271530000001
"Hilltop, Minnesota",45.0530577,-93.2507196
"Lakeville, Minnesota",44.6496868,-93.24271999999999
"Luverne, Minnesota",43.6555249,-96.2025289
"Marshall, Minnesota",44.448423,-95.79119159999999
"Mounds View, Minnesota",45.1049656,-93.2085582
"New Brighton, Minnesota",45.0655212,-93.2018908
"Newport, Minnesota",44.8668528,-92.9997691
"North Branch, Minnesota",45.5102135,-92.99310539999999
"North Brooklyn Park, Minnesota",45.0941315,-93.3563405
"Robbinsdale, Minnesota",45.032187,-93.3385614
"Saint Cloud, Minnesota",45.5579451,-94.16324039999999
"Saint Michael, Minnesota",45.209964,-93.6649642
"Waite Park, Minnesota",45.5571872,-94.2241585
"Wayzata, Minnesota",44.97413,-93.5066217
"West Saint Paul, Minnesota",44.9160768,-93.10160739999999
"Chanhassen, Minnesota",44.86196450000001,-93.53231029999999
"Moorhead, Minnesota",46.8737648,-96.76780389999999
"Fergus Falls, Minnesota",46.2835212,-96.0777887
"Morristown, Minnesota",44.2271852,-93.4446652
"Lino Lakes, Minnesota",45.1602442,-93.0888324
"Prior Lake, Minnesota",44.7132969,-93.4227274
"Jordan, Minnesota",44.6711949,-93.6294286
"Albertville, Minnesota",45.2312337,-93.6687657
"Andover, Minnesota",45.2332984,-93.29134049999999
"Centerville, Minnesota",45.16302230000001,-93.0557757
"Chisago City, Minnesota",45.3735757,-92.8899376
"Duluth, Minnesota",46.78667189999999,-92.1004852
"East Bethel, Minnesota",45.3194095,-93.20244869999999
"Elk Grove, Minnesota",45.33772829999999,-93.56911219999999
"Ham Lake, Minnesota",45.2502429,-93.2499507
"Hugo, Minnesota",45.159964,-92.99334119999999
"Lake Elmo, Minnesota",44.9957998,-92.8793768
"Little Canada, Minnesota",45.02691009999999,-93.0877196
"Minnesota City, Minnesota",44.0938521,-91.7495959
"North Oakdale, Minnesota",44.9630216,-92.9649361
"Oakdale, Minnesota",44.9630216,-92.9649361
"Rosemount, Minnesota",44.7394103,-93.12577230000001
"Taylors Falls, Minnesota",45.4019062,-92.65242920000001
"Walnut Grove, Minnesota",44.2230691,-95.4696578
"White Bear Lake, Minnesota",45.0853814,-93.0081479
"Winona, Minnesota",44.0553908,-91.6663523
"Wyoming, Minnesota",45.3080154,-92.96312950000001
"Waconia, Minnesota",44.8504317,-93.7876429
"Big Lake, Minnesota",45.3331421,-93.7335062
"Manchester, Minnesota",43.7255127,-93.45188069999999
"North Saint Paul, Minnesota",45.0124657,-92.9918828
"Elk River, Minnesota",45.33772829999999,-93.56911219999999
"Long Lake, Minnesota",44.9866298,-93.5716243
"Barnesville, Minnesota",46.6533237,-96.42001259999999
"Mound, Minnesota",44.9366295,-93.66607189999999
"Lauderdale, Minnesota",44.9985767,-93.2057789
"Austin, Minnesota",43.6666296,-92.97463669999999
"Stewartville, Minnesota",43.8555186,-92.4885079
"Mankato, Minnesota",44.1635775,-93.99939959999999
"North Plymouth, Minnesota",45.0105194,-93.4555093
"Rogers, Minnesota",45.1878015,-93.5525206
"Brighton, Minnesota",45.0655212,-93.2018908
"Hutchinson, Minnesota",44.89254830000001,-94.3692926
"Indianapolis, Minnesota",39.768403,-86.158068
"North Mankato, Minnesota",44.1732996,-94.033845
"Owatonna, Minnesota",44.0855572,-93.2259349
"Pine Island, Minnesota",44.2013537,-92.6462999
"Richville, Minnesota",46.5068545,-95.62607059999999
"Saint Peter, Minnesota",44.3258932,-93.955691
"South Saint Paul, Minnesota",44.8759802,-93.0275802
"Springfield, Minnesota",44.23882709999999,-94.97416539999999
"Willmar, Minnesota",45.1223711,-95.048659
"Hastings, Minnesota",44.7443293,-92.8513706
"Northfield, Minnesota",44.4582983,-93.161604
"Alexandria, Minnesota",45.8848164,-95.3776663
"Lake City, Minnesota",44.4492982,-92.2666914
"Louisville, Mississippi",33.1237377,-89.0550624
"Jackson, Mississippi",32.2987573,-90.1848103
"Gulfport, Mississippi",30.3674198,-89.0928155
"Hattiesburg, Mississippi",31.3271189,-89.29033919999999
"Hernando, Mississippi",34.823987,-89.9937018
"Greenville, Mississippi",33.399661,-91.0377029
"Madison, Mississippi",32.4618086,-90.1153638
"Pascagoula, Mississippi",30.3657552,-88.5561272
"Diamondhead, Mississippi",30.3946392,-89.3639378
"Brandon, Mississippi",32.2732024,-89.9859158
"Ocean Springs, Mississippi",30.4113097,-88.8278057
"Ballwin, Missouri",38.5950532,-90.54623389999999
"Blue Springs, Missouri",39.0169509,-94.2816148
"Fenton, Missouri",38.5126456,-90.4429881
"Manchester, Missouri",38.5969977,-90.5092882
"Saint Louis, Missouri",38.6270025,-90.19940419999999
"Kansas City, Missouri",39.0997265,-94.5785667
"Independence, Missouri",39.0911161,-94.41550679999999
"Jefferson City, Missouri",38.57670170000001,-92.1735164
"Columbia, Missouri",38.9517053,-92.3340724
"North Kansas City, Missouri",39.14290810000001,-94.5729781
"Liberty, Missouri",39.2461138,-94.4191177
"Springfield, Missouri",37.2089572,-93.29229889999999
"Valley Park, Missouri",38.5492204,-90.49262139999999
"Claycomo, Missouri",39.202503,-94.49245300000001
"Saint Ann, Missouri",38.7309378,-90.3889622
"Gladstone, Missouri",39.2038918,-94.554677
"Oak Grove, Missouri",39.0050073,-94.12939089999999
"Lee's Summit, Missouri",38.9108408,-94.3821724
"Maryland Heights, Missouri",38.7131073,-90.42984009999999
"Raytown, Missouri",39.0086171,-94.46356379999999
"Riverside, Missouri",39.1775031,-94.61301209999999
"Saint Peters, Missouri",38.7874699,-90.6298922
"Arnold, Missouri",38.4328317,-90.3776187
"Carbondale, Missouri",39.432027,-107.137714
"Carterville, Missouri",37.1492253,-94.44300319999999
"Chesterfield, Missouri",38.6631083,-90.5770675
"Lone Jack, Missouri",38.87084189999999,-94.1738345
"Saint Robert, Missouri",37.8280961,-92.17766639999999
"Hazelwood, Missouri",38.7714396,-90.3709489
"Parkville, Missouri",39.1950029,-94.6821806
"Sedalia, Missouri",38.7044609,-93.2282613
"Maryville, Missouri",40.3461017,-94.8724706
"Saint Paul, Missouri",38.8614405,-90.741793
"Willow Springs, Missouri",36.9922768,-91.96987419999999
"California, Missouri",38.6275278,-92.5665786
"Nixa, Missouri",37.0433863,-93.294353
"Otterville, Missouri",38.69974089999999,-93.0021426
"Smithton, Missouri",38.6800181,-93.092979
"West Plains, Missouri",36.7281154,-91.8523711
"Wildwood, Missouri",38.582831,-90.6629047
"Bridgeton, Missouri",38.7669954,-90.41150569999999
"Missoula, Montana",46.8721284,-113.9940314
"Bigfork, Montana",48.0632864,-114.0726134
"Billings, Montana",45.7832856,-108.5006904
"Butte, Montana",46.0038232,-112.5347775
"Kalispell, Montana",48.1919889,-114.316813
"Whitefish, Montana",48.4106373,-114.3352652
"Lincoln, Nebraska",40.813616,-96.7025955
"Omaha, Nebraska",41.2565369,-95.9345034
"Waverly, Nebraska",40.9172208,-96.5272313
"Bellevue, Nebraska",41.1543623,-95.9145568
"Bennington, Nebraska",41.3647193,-96.1577968
"Crete, Nebraska",40.6252173,-96.9615141
"Hastings, Nebraska",40.5862583,-98.38987259999999
"Scottsbluff, Nebraska",41.8666341,-103.6671662
"South Sioux City, Nebraska",42.4648558,-96.4130601
"Nebraska City, Nebraska",40.6765745,-95.8593616
"Grand Island, Nebraska",40.9263957,-98.3420118
"Lexington, Nebraska",40.7808398,-99.74150449999999
"Norfolk, Nebraska",42.03272339999999,-97.41375529999999
"La Vista, Nebraska",41.18388780000001,-96.031127
"Las Vegas, Nevada",36.1699412,-115.1398296
"Henderson, Nevada",36.0395247,-114.9817213
"Reno, Nevada",39.5296329,-119.8138027
"North Las Vegas, Nevada",36.1988592,-115.1175013
"Forest Hills, Nevada",36.187024,-115.214433
"Concord, New Hampshire",43.2081366,-71.5375718
"Lebanon, New Hampshire",43.6422934,-72.2517569
"Manchester, New Hampshire",42.9956397,-71.4547891
"Laconia, New Hampshire",43.5278546,-71.4703509
"Milford, New Hampshire",42.8353619,-71.6489836
"Omaha, New Hampshire",41.2565369,-95.9345034
"Omaha, New Hampshire",43.1938516,-71.5723953
"Litchfield, New Hampshire",42.84425359999999,-71.4797889
"Boscawen, New Hampshire",43.32439309999999,-71.636864
"Kingston, New Hampshire",42.9364768,-71.0533918
"Nashua, New Hampshire",42.7653662,-71.46756599999999
"Portsmouth, New Hampshire",43.0717552,-70.7625532
"Penacook, New Hampshire",43.280373,-71.6002039
"Derry, New Hampshire",42.8806437,-71.3273346
"Franklin, New Hampshire",43.4442432,-71.6472988
"Haverhill, New Hampshire",44.0345102,-72.0639781
"Peterborough, New Hampshire",42.8706048,-71.95167459999999
"Auburn, New Hampshire",43.0045288,-71.348398
"Hampton, New Hampshire",42.93759319999999,-70.83892190000002
"Atlantic City, New Jersey",39.3642834,-74.4229266
"Cherry Hill, New Jersey",39.926813,-75.0246312
"Edison, New Jersey",40.5187154,-74.4120953
"Elizabeth, New Jersey",40.6639916,-74.2107006
"Morris Plains, New Jersey",40.83959220000001,-74.4818698
"Newark, New Jersey",40.735657,-74.1723667
"Paterson, New Jersey",40.9167654,-74.17181099999999
"Pine Brook, New Jersey",40.8674879,-74.3440842
"Saddle Brook, New Jersey",40.9040085,-74.10073179999999
"Trenton, New Jersey",40.2205824,-74.759717
"Wayne, New Jersey",40.92537249999999,-74.2765441
"Flanders, New Jersey",40.8418677,-74.7161489
"Hillside, New Jersey",40.6955044,-74.2287333
"Bloomfield, New Jersey",40.8067546,-74.1854209
"Clinton, New Jersey",40.6367682,-74.90988999999999
"East Brunswick, New Jersey",40.4316955,-74.4049778
"Glen Rock, New Jersey",40.9628758,-74.1329207
"Highland Park, New Jersey",40.4959379,-74.4243178
"Old Bridge, New Jersey",40.4128551,-74.307282
"Plainsboro, New Jersey",40.3382543,-74.585292
"Vineland, New Jersey",39.4863773,-75.02596369999999
"Hamilton, New Jersey",40.2115109,-74.6796651
"Linden, New Jersey",40.6220478,-74.24459019999999
"Unionville, New Jersey",40.4287161,-74.8396087
"Budd Lake, New Jersey",40.8712101,-74.7340523
"Roselle, New Jersey",40.6527292,-74.2592769
"Camden, New Jersey",39.9259463,-75.1196199
"Monroe, New Jersey",40.336419,-74.43304739999999
"New Brunswick, New Jersey",40.4862157,-74.4518188
"Oaklyn, New Jersey",39.9009465,-75.0846179
"Princeton, New Jersey",40.3572976,-74.6672226
"Runnemede, New Jersey",39.8523358,-75.0679497
"Somerdale, New Jersey",39.8440027,-75.0226691
"Basking Ridge, New Jersey",40.7066174,-74.5493284
"Hackensack, New Jersey",40.8859325,-74.0434736
"Kearny, New Jersey",40.7684342,-74.1454214
"Lodi, New Jersey",40.8823215,-74.08319709999999
"Princeton Junction, New Jersey",40.3173301,-74.61987909999999
"Somerset, New Jersey",40.497604,-74.48848679999999
"South Brunswick, New Jersey",40.3806901,-74.5316938
"Summit, New Jersey",40.7146376,-74.3646122
"Blackwood, New Jersey",39.8023363,-75.0640602
"Augusta, New Jersey",41.1446516,-74.7061308
"Bogota, New Jersey",40.8762106,-74.0298621
"Dunellen, New Jersey",40.5892696,-74.4718201
"Egg Harbor, New Jersey",39.3822537,-74.6166192
"Fairview, New Jersey",40.8126006,-73.999028
"Guttenberg, New Jersey",40.7920454,-74.0037505
"Irvington, New Jersey",40.7263249,-74.22864349999999
"Iselin, New Jersey",40.5753817,-74.3223703
"Jersey City, New Jersey",40.7177545,-74.0431435
"Kenilworth, New Jersey",40.6764911,-74.2907032
"Lyndhurst, New Jersey",40.81201710000001,-74.1243063
"Marlboro, New Jersey",40.3380949,-74.26872910000002
"Morristown, New Jersey",40.79676670000001,-74.4815438
"North Bergen, New Jersey",40.8042674,-74.012084
"Passaic, New Jersey",40.8567662,-74.1284764
"Pennsauken, New Jersey",39.9562052,-75.058009
"Perth Amboy, New Jersey",40.5067723,-74.2654234
"Rahway, New Jersey",40.60815909999999,-74.2776468
"Union City, New Jersey",40.7795455,-74.02375119999999
"West New York, New Jersey",40.7878788,-74.0143064
"Flemington, New Jersey",40.5123258,-74.85933179999999
"Hightstown, New Jersey",40.2695538,-74.5232089
"Orange, New Jersey",40.7706187,-74.2326478
"Galloway, New Jersey",39.4928235,-74.5596879
"Livingston, New Jersey",40.7862871,-74.3300842
"Mays Landing, New Jersey",39.4523385,-74.7276626
"Parlin, New Jersey",40.4623454,-74.3272286
"West Orange, New Jersey",40.7985699,-74.23908279999999
"Millburn, New Jersey",40.7340454,-74.3206696
"River Edge, New Jersey",40.92870980000001,-74.0398622
"East Orange, New Jersey",40.767323,-74.2048677
"Carlstadt, New Jersey",40.8403778,-74.0906974
"Cedar Grove, New Jersey",40.8517876,-74.2290319
"Cliffwood, New Jersey",40.4373301,-74.2389815
"Clifton, New Jersey",40.8584328,-74.16375529999999
"Dover, New Jersey",40.883988,-74.5621025
"Elmwood Park, New Jersey",40.9039878,-74.118476
"Garfield, New Jersey",40.8814882,-74.113198
"Haledon, New Jersey",40.935654,-74.186256
"Lake Hiawatha, New Jersey",40.8822334,-74.3792737
"Maywood, New Jersey",40.902599,-74.06180739999999
"Parsippany, New Jersey",40.8652865,-74.41738769999999
"Randolph, New Jersey",40.8478065,-74.5747248
"Voorhees, New Jersey",39.8519447,-74.961517
"West Paterson, New Jersey",40.8898212,-74.19486739999999
"Chesterfield, New Jersey",40.1219081,-74.651754
"Cliffside Park, New Jersey",40.8214894,-73.9876388
"Egg Harbor Township, New Jersey",39.3822537,-74.6166192
"Fort Lee, New Jersey",40.8509333,-73.9701381
"Hawthorne, New Jersey",40.9492649,-74.1537549
"Hillsborough, New Jersey",40.5106322,-74.6472522
"Keyport, New Jersey",40.4331631,-74.1995883
"Maplewood, New Jersey",40.7299793,-74.271992
"Moorestown, New Jersey",39.9688817,-74.948886
"Mount Laurel, New Jersey",39.934002,-74.89099879999999
"North Haledon, New Jersey",40.9550981,-74.1859781
"Paramus, New Jersey",40.9445428,-74.0754189
"Park Ridge, New Jersey",41.0375968,-74.0406956
"Ridgewood, New Jersey",40.9792645,-74.11653129999999
"Robbinsville, New Jersey",40.2162036,-74.6195327
"Scotch Plains, New Jersey",40.6400404,-74.369018
"Sewell, New Jersey",39.7662167,-75.1441926
"Teaneck, New Jersey",40.8932469,-74.0116536
"Totowa, New Jersey",40.9050988,-74.20986789999999
"Waldwick, New Jersey",41.0106528,-74.1179203
"Weehawken, New Jersey",40.7663711,-74.02537149999999
"Westwood, New Jersey",40.9912087,-74.0326395
"Clinton Township, New Jersey",40.6306905,-74.8684564
"Bayonne, New Jersey",40.6687141,-74.1143091
"Bergenfield, New Jersey",40.9275987,-73.9973608
"Browns Mills, New Jersey",39.9726147,-74.58293309999999
"Burlington, New Jersey",40.071222,-74.86488729999999
"Delran, New Jersey",40.0158918,-74.9564247
"Eastampton, New Jersey",40.0033813,-74.756468
"Edgewater Park, New Jersey",40.0681666,-74.90072180000001
"Egg Harbor City, New Jersey",39.5287282,-74.64793639999999
"Englewood, New Jersey",40.8928771,-73.9726381
"Ewing, New Jersey",40.2599864,-74.79091249999999
"Hainesport, New Jersey",39.9837234,-74.82710809999999
"Millville, New Jersey",39.4020596,-75.0393438
"Mount Holly, New Jersey",39.9931438,-74.78793929999999
"Piscataway, New Jersey",40.554887,-74.4642861
"Plainfield, New Jersey",40.6337136,-74.4073736
"Sayreville, New Jersey",40.45940210000001,-74.360846
"Sicklerville, New Jersey",39.7172152,-74.9697707
"Somerville, New Jersey",40.5742696,-74.60987999999999
"South Orange, New Jersey",40.7489277,-74.2609903
"South Plainfield, New Jersey",40.5792701,-74.4115401
"Willingboro, New Jersey",40.028848000000004,-74.89164579999999
"Lakewood, New Jersey",40.08212899999999,-74.2097014
"Hackettstown, New Jersey",40.8539879,-74.8290555
"Metuchen, New Jersey",40.5431598,-74.3632049
"Stanhope, New Jersey",40.9028765,-74.7090517
"Washington, New Jersey",40.7584326,-74.9793378
"Cresskill, New Jersey",40.9414874,-73.9593041
"Dayton, New Jersey",40.372607,-74.5101536
"Denville, New Jersey",40.8923212,-74.47737750000002
"Emerson, New Jersey",40.976209,-74.0262505
"Fair Haven, New Jersey",40.3606653,-74.03819469999999
"Fair Lawn, New Jersey",40.9403762,-74.1318096
"Green Brook, New Jersey",40.6049167,-74.4851659
"Mahwah, New Jersey",41.0886216,-74.1435843
"Manalapan, New Jersey",40.2859203,-74.348582
"Marlton, New Jersey",39.8912248,-74.9218324
"Matawan, New Jersey",40.41482999999999,-74.2295891
"Minotola, New Jersey",39.518727,-74.948227
"Morganville, New Jersey",40.33599239999999,-74.2911154
"New Milford, New Jersey",40.9350986,-74.0190281
"New Providence, New Jersey",40.6984348,-74.4015405
"Palisades Park, New Jersey",40.8481556,-73.99763899999999
"Pine Hill, New Jersey",39.7842813,-74.99211079999999
"Secaucus, New Jersey",40.7895453,-74.05652979999999
"Sparta, New Jersey",41.0334562,-74.6363588
"Tinton Falls, New Jersey",40.3042773,-74.1004185
"Toms River, New Jersey",39.9537358,-74.1979458
"Keansburg, New Jersey",40.4417743,-74.1298643
"Palmyra, New Jersey",40.0070565,-75.0282271
"Roselle Park, New Jersey",40.6645469,-74.2643133
"Avenel, New Jersey",40.5803818,-74.28514690000002
"Howell, New Jersey",40.1645785,-74.2082671
"Jackson, New Jersey",40.0918895,-74.35874729999999
"Monmouth Junction, New Jersey",40.3789957,-74.54654359999999
"North Brunswick, New Jersey",40.4525163,-74.4766712
"Union, New Jersey",40.6975898,-74.26316349999999
"Fords, New Jersey",40.5360104,-74.3152408
"Asbury Park, New Jersey",40.2203907,-74.0120817
